end_bankroll,end_profit,min_bankroll,max_drawdown,ruin_occurred,shoes_used,hands_used,total_wagered
0.0,-1000.0,0.0,1350.0,True,2,82,7975.0
1212.5,212.5,637.5,600.0,False,10,431,18375.0
2512.5,1512.5,537.5,362.5,False,10,431,18075.0
475.0,-525.0,325.0,1050.0,False,10,427,22375.0
1275.0,275.0,250.0,575.0,False,10,431,17900.0
150.0,-850.0,150.0,700.0,False,10,438,17125.0
1312.5,312.5,900.0,800.0,False,10,431,17075.0
-37.5,-1037.5,-37.5,550.0,True,6,255,10300.0
12.5,-987.5,12.5,1250.0,True,5,194,12975.0
2762.5,1762.5,800.0,762.5,False,10,431,21825.0
1837.5,837.5,750.0,1025.0,False,10,427,20200.0
-50.0,-1050.0,-50.0,1000.0,True,3,120,5250.0
2437.5,1437.5,950.0,1100.0,False,10,429,18350.0
2325.0,1325.0,875.0,600.0,False,10,423,20000.0
0.0,-1000.0,0.0,500.0,True,10,403,14162.5
-37.5,-1037.5,-37.5,675.0,True,8,333,12100.0
1050.0,50.0,225.0,662.5,False,10,425,17712.5
-125.0,-1125.0,-125.0,650.0,True,3,120,7075.0
2000.0,1000.0,725.0,700.0,False,10,430,20000.0
825.0,-175.0,300.0,1200.0,False,10,433,21850.0
812.5,-187.5,437.5,912.5,False,10,436,18212.5
212.5,-787.5,187.5,950.0,False,10,432,19075.0
2325.0,1325.0,500.0,950.0,False,10,428,20625.0
4062.5,3062.5,175.0,1000.0,False,10,432,24200.0
-50.0,-1050.0,-50.0,1200.0,True,10,398,19400.0
-12.5,-1012.5,-12.5,525.0,True,9,373,14750.0
0.0,-1000.0,0.0,850.0,True,2,54,2675.0
112.5,-887.5,112.5,1075.0,False,10,431,20200.0
1562.5,562.5,937.5,850.0,False,10,427,16962.5
-50.0,-1050.0,-50.0,950.0,True,10,417,15325.0
0.0,-1000.0,0.0,825.0,True,10,410,13550.0
100.0,-900.0,25.0,825.0,False,10,434,17350.0
12.5,-987.5,12.5,675.0,True,7,290,10300.0
-125.0,-1125.0,-125.0,1300.0,True,4,169,10275.0
1562.5,562.5,950.0,550.0,False,10,438,17200.0
750.0,-250.0,687.5,387.5,False,10,435,14175.0
-87.5,-1087.5,-87.5,1575.0,True,7,294,13950.0
2150.0,1150.0,250.0,800.0,False,10,431,20700.0
1212.5,212.5,762.5,725.0,False,10,431,22225.0
1937.5,937.5,500.0,1250.0,False,10,432,22050.0
0.0,-1000.0,0.0,675.0,True,3,119,4100.0
525.0,-475.0,312.5,675.0,False,10,429,16275.0
2387.5,1387.5,775.0,300.0,False,10,431,16825.0
175.0,-825.0,175.0,850.0,False,10,434,14100.0
975.0,-25.0,625.0,1100.0,False,10,437,17962.5
0.0,-1000.0,0.0,962.5,True,8,304,15550.0
12.5,-987.5,12.5,1650.0,True,5,198,14900.0
-400.0,-1400.0,-400.0,925.0,True,6,257,10000.0
-137.5,-1137.5,-137.5,1625.0,True,3,124,10125.0
1325.0,325.0,575.0,675.0,False,10,428,17700.0
2162.5,1162.5,950.0,1175.0,False,10,424,21875.0
-312.5,-1312.5,-312.5,1100.0,True,2,70,5900.0
2337.5,1337.5,600.0,950.0,False,10,431,19825.0
2550.0,1550.0,525.0,725.0,False,10,424,20800.0
1425.0,425.0,187.5,1037.5,False,10,431,17850.0
1300.0,300.0,200.0,650.0,False,10,435,17400.0
1162.5,162.5,925.0,750.0,False,10,430,15900.0
12.5,-987.5,12.5,850.0,True,6,224,8500.0
12.5,-987.5,12.5,887.5,True,5,214,10725.0
0.0,-1000.0,0.0,637.5,True,5,196,6125.0
12.5,-987.5,12.5,600.0,True,5,202,7000.0
1300.0,300.0,287.5,475.0,False,10,429,17200.0
12.5,-987.5,12.5,1387.5,True,9,374,25612.5
1287.5,287.5,137.5,725.0,False,10,436,21725.0
1687.5,687.5,200.0,512.5,False,10,425,16450.0
0.0,-1000.0,0.0,600.0,True,5,207,7900.0
4762.5,3762.5,700.0,625.0,False,10,427,24275.0
3600.0,2600.0,600.0,750.0,False,10,424,24050.0
-87.5,-1087.5,-87.5,1250.0,True,4,164,7250.0
1550.0,550.0,900.0,600.0,False,10,438,15100.0
0.0,-1000.0,0.0,1100.0,True,2,41,2875.0
1912.5,912.5,500.0,600.0,False,10,427,16875.0
2337.5,1337.5,875.0,650.0,False,10,430,17225.0
975.0,-25.0,687.5,850.0,False,10,437,16625.0
1187.5,187.5,775.0,1100.0,False,10,424,20487.5
1025.0,25.0,462.5,1050.0,False,10,433,21850.0
2100.0,1100.0,237.5,637.5,False,10,428,17025.0
-25.0,-1025.0,-25.0,637.5,True,7,258,13350.0
2737.5,1737.5,575.0,525.0,False,10,431,16525.0
1350.0,350.0,175.0,1400.0,False,10,428,20500.0
1250.0,250.0,525.0,1200.0,False,10,431,19225.0
2587.5,1587.5,937.5,1075.0,False,10,430,21812.5
0.0,-1000.0,0.0,1350.0,True,4,162,7075.0
12.5,-987.5,12.5,450.0,True,5,196,6375.0
12.5,-987.5,12.5,725.0,True,6,216,7475.0
2900.0,1900.0,900.0,600.0,False,10,421,20775.0
12.5,-987.5,12.5,1150.0,True,2,78,7300.0
1837.5,837.5,975.0,425.0,False,10,434,16325.0
1337.5,337.5,350.0,1650.0,False,10,429,27200.0
1537.5,537.5,775.0,700.0,False,10,436,20800.0
3387.5,2387.5,837.5,375.0,False,10,431,17625.0
700.0,-300.0,512.5,550.0,False,10,428,17425.0
2237.5,1237.5,562.5,600.0,False,10,435,22862.5
-25.0,-1025.0,-25.0,1100.0,True,1,26,3025.0
12.5,-987.5,12.5,1400.0,True,8,327,14875.0
1312.5,312.5,812.5,1125.0,False,10,425,17150.0
337.5,-662.5,337.5,462.5,False,10,429,16625.0
0.0,-1000.0,0.0,900.0,True,9,364,18825.0
337.5,-662.5,262.5,700.0,False,10,435,15900.0
2925.0,1925.0,475.0,475.0,False,10,431,18625.0
3175.0,2175.0,512.5,1000.0,False,10,424,23962.5
3775.0,2775.0,912.5,750.0,False,10,434,21925.0
12.5,-987.5,12.5,1200.0,True,4,130,7350.0
3162.5,2162.5,712.5,700.0,False,10,428,22500.0
0.0,-1000.0,0.0,1050.0,True,1,25,2625.0
2425.0,1425.0,975.0,1550.0,False,10,431,23875.0
-87.5,-1087.5,-87.5,1250.0,True,1,37,3775.0
0.0,-1000.0,0.0,1350.0,True,4,170,14900.0
337.5,-662.5,112.5,900.0,False,10,429,20375.0
-175.0,-1175.0,-175.0,1175.0,True,1,42,3225.0
1462.5,462.5,787.5,675.0,False,10,428,16075.0
2187.5,1187.5,737.5,425.0,False,10,430,15625.0
1762.5,762.5,475.0,650.0,False,10,424,17475.0
0.0,-1000.0,0.0,800.0,True,6,250,10925.0
612.5,-387.5,362.5,600.0,False,10,435,14550.0
800.0,-200.0,500.0,1000.0,False,10,429,21550.0
837.5,-162.5,287.5,1425.0,False,10,429,18250.0
5225.0,4225.0,850.0,525.0,False,10,424,25000.0
1100.0,100.0,425.0,575.0,False,10,428,17125.0
-175.0,-1175.0,-175.0,1012.5,True,2,72,5575.0
3225.0,2225.0,900.0,250.0,False,10,427,14250.0
-50.0,-1050.0,-50.0,875.0,True,2,70,3350.0
1937.5,937.5,487.5,350.0,False,10,431,17900.0
-150.0,-1150.0,-150.0,1075.0,True,5,209,12700.0
-37.5,-1037.5,-37.5,600.0,True,3,104,3425.0
1012.5,12.5,887.5,1325.0,False,10,430,26825.0
912.5,-87.5,650.0,925.0,False,10,428,15100.0
0.0,-1000.0,0.0,600.0,True,5,172,8175.0
-37.5,-1037.5,-37.5,775.0,True,4,162,8250.0
-12.5,-1012.5,-12.5,1075.0,True,5,189,11250.0
12.5,-987.5,12.5,1500.0,True,7,293,12925.0
3012.5,2012.5,987.5,612.5,False,10,432,18750.0
-75.0,-1075.0,-75.0,1037.5,True,4,158,5850.0
-25.0,-1025.0,-25.0,1025.0,True,1,39,2975.0
575.0,-425.0,487.5,1200.0,False,10,430,18387.5
837.5,-162.5,375.0,550.0,False,10,432,15075.0
775.0,-225.0,300.0,1250.0,False,10,432,26312.5
300.0,-700.0,62.5,700.0,False,10,431,14125.0
1187.5,187.5,675.0,425.0,False,10,432,14462.5
1912.5,912.5,737.5,375.0,False,10,431,15600.0
-337.5,-1337.5,-337.5,1275.0,True,4,160,7575.0
2800.0,1800.0,600.0,725.0,False,10,427,21150.0
937.5,-62.5,887.5,975.0,False,10,429,18725.0
12.5,-987.5,12.5,850.0,True,2,72,3950.0
-62.5,-1062.5,-62.5,725.0,True,8,299,11750.0
1262.5,262.5,737.5,1000.0,False,10,431,16575.0
12.5,-987.5,12.5,600.0,True,6,229,6800.0
-75.0,-1075.0,-75.0,825.0,True,2,81,5025.0
1100.0,100.0,200.0,1062.5,False,10,438,17725.0
537.5,-462.5,87.5,950.0,False,10,432,19175.0
0.0,-1000.0,0.0,1125.0,True,1,28,2825.0
850.0,-150.0,125.0,1262.5,False,10,431,19600.0
2887.5,1887.5,887.5,925.0,False,10,419,21850.0
0.0,-1000.0,0.0,800.0,True,4,133,4050.0
1000.0,0.0,312.5,1662.5,False,10,423,26037.5
275.0,-725.0,100.0,1400.0,False,10,424,20575.0
587.5,-412.5,512.5,525.0,False,10,436,18000.0
3475.0,2475.0,825.0,375.0,False,10,431,16850.0
0.0,-1000.0,0.0,775.0,True,5,208,7875.0
-175.0,-1175.0,-175.0,1100.0,True,2,84,4150.0
1700.0,700.0,950.0,900.0,False,10,437,22050.0
0.0,-1000.0,0.0,1450.0,True,10,422,20175.0
1337.5,337.5,750.0,600.0,False,10,432,24900.0
1050.0,50.0,537.5,475.0,False,10,434,16475.0
737.5,-262.5,287.5,750.0,False,10,432,20125.0
1812.5,812.5,475.0,925.0,False,10,431,21725.0
-175.0,-1175.0,-175.0,812.5,True,4,168,6000.0
0.0,-1000.0,0.0,600.0,True,8,298,12525.0
-150.0,-1150.0,-150.0,925.0,True,8,342,15275.0
587.5,-412.5,587.5,512.5,False,10,430,13625.0
1237.5,237.5,625.0,700.0,False,10,428,16637.5
-37.5,-1037.5,-37.5,1150.0,True,3,116,5250.0
1875.0,875.0,937.5,462.5,False,10,429,15212.5
12.5,-987.5,12.5,512.5,True,7,270,8425.0
1150.0,150.0,662.5,950.0,False,10,436,19600.0
-62.5,-1062.5,-62.5,462.5,True,4,167,6750.0
1525.0,525.0,562.5,725.0,False,10,434,17000.0
2000.0,1000.0,712.5,400.0,False,10,425,17950.0
1312.5,312.5,737.5,1600.0,False,10,431,19700.0
3412.5,2412.5,837.5,500.0,False,10,426,19250.0
-50.0,-1050.0,-50.0,875.0,True,3,113,6025.0
2287.5,1287.5,950.0,750.0,False,10,426,20950.0
812.5,-187.5,337.5,525.0,False,10,432,16550.0
0.0,-1000.0,0.0,1300.0,True,7,287,16762.5
1400.0,400.0,912.5,550.0,False,10,430,17850.0
2662.5,1662.5,900.0,375.0,False,10,433,15200.0
1987.5,987.5,337.5,450.0,False,10,434,18937.5
750.0,-250.0,750.0,1300.0,False,10,433,22000.0
-25.0,-1025.0,-25.0,1250.0,True,8,331,19762.5
2300.0,1300.0,187.5,1175.0,False,10,434,23612.5
12.5,-987.5,12.5,1225.0,True,5,195,8375.0
225.0,-775.0,225.0,1175.0,False,10,429,23275.0
12.5,-987.5,12.5,1400.0,True,10,403,19225.0
-25.0,-1025.0,-25.0,700.0,True,6,234,10075.0
12.5,-987.5,12.5,900.0,True,7,264,10625.0
1925.0,925.0,1000.0,400.0,False,10,429,16137.5
12.5,-987.5,12.5,587.5,True,6,246,8625.0
2000.0,1000.0,850.0,1125.0,False,10,424,28637.5
0.0,-1000.0,0.0,1200.0,True,2,77,4900.0
862.5,-137.5,562.5,600.0,False,10,432,16750.0
-75.0,-1075.0,-75.0,600.0,True,5,214,9575.0
0.0,-1000.0,0.0,500.0,True,7,266,10000.0
437.5,-562.5,300.0,937.5,False,10,433,16937.5
525.0,-475.0,75.0,675.0,False,10,431,18525.0
675.0,-325.0,262.5,1150.0,False,10,432,17200.0
-225.0,-1225.0,-225.0,937.5,True,10,432,16375.0
-75.0,-1075.0,-75.0,1475.0,True,10,425,21650.0
337.5,-662.5,337.5,1900.0,False,10,429,23625.0
0.0,-1000.0,0.0,875.0,True,9,370,13950.0
1400.0,400.0,650.0,1100.0,False,10,429,23425.0
1200.0,200.0,450.0,375.0,False,10,427,13875.0
12.5,-987.5,12.5,1312.5,True,5,176,7075.0
2325.0,1325.0,450.0,525.0,False,10,429,16000.0
3375.0,2375.0,800.0,650.0,False,10,428,17137.5
0.0,-1000.0,0.0,925.0,True,8,334,13675.0
1075.0,75.0,237.5,1050.0,False,10,428,19950.0
2087.5,1087.5,650.0,425.0,False,10,434,16250.0
825.0,-175.0,337.5,687.5,False,10,435,13737.5
-50.0,-1050.0,-50.0,625.0,True,3,106,3925.0
12.5,-987.5,12.5,575.0,True,5,197,8050.0
0.0,-1000.0,0.0,1500.0,True,5,198,11525.0
0.0,-1000.0,0.0,1037.5,True,4,157,7150.0
2662.5,1662.5,900.0,775.0,False,10,429,22175.0
12.5,-987.5,12.5,1237.5,True,8,318,13212.5
2175.0,1175.0,812.5,1125.0,False,10,430,25250.0
-37.5,-1037.5,-37.5,600.0,True,6,253,8800.0
12.5,-987.5,12.5,750.0,True,2,77,3725.0
12.5,-987.5,12.5,1125.0,True,10,403,17600.0
1862.5,862.5,925.0,450.0,False,10,435,17625.0
975.0,-25.0,125.0,1025.0,False,10,430,17275.0
1487.5,487.5,300.0,1225.0,False,10,433,24562.5
-50.0,-1050.0,-50.0,975.0,True,5,209,11975.0
3150.0,2150.0,900.0,700.0,False,10,428,21300.0
-100.0,-1100.0,-100.0,700.0,True,4,164,6725.0
1725.0,725.0,562.5,400.0,False,10,433,15400.0
-162.5,-1162.5,-162.5,950.0,True,2,85,3300.0
1750.0,750.0,700.0,1075.0,False,10,430,17550.0
850.0,-150.0,525.0,600.0,False,10,433,15650.0
1537.5,537.5,725.0,700.0,False,10,430,19875.0
3075.0,2075.0,550.0,525.0,False,10,428,21100.0
3387.5,2387.5,937.5,537.5,False,10,434,21800.0
-125.0,-1125.0,-125.0,1425.0,True,3,128,6675.0
1300.0,300.0,325.0,675.0,False,10,428,17400.0
1837.5,837.5,600.0,475.0,False,10,435,14950.0
-25.0,-1025.0,-25.0,600.0,True,7,277,9200.0
3137.5,2137.5,262.5,1600.0,False,10,432,26775.0
1512.5,512.5,875.0,375.0,False,10,428,16612.5
2112.5,1112.5,687.5,425.0,False,10,427,19900.0
1987.5,987.5,675.0,662.5,False,10,426,21925.0
1400.0,400.0,437.5,1200.0,False,10,427,21475.0
912.5,-87.5,725.0,1862.5,False,10,422,28650.0
2500.0,1500.0,837.5,337.5,False,10,427,16600.0
950.0,-50.0,450.0,725.0,False,10,432,17450.0
662.5,-337.5,400.0,800.0,False,10,430,16587.5
2037.5,1037.5,962.5,500.0,False,10,432,16200.0
750.0,-250.0,662.5,425.0,False,10,440,14200.0
-200.0,-1200.0,-200.0,1075.0,True,10,424,15150.0
4012.5,3012.5,800.0,762.5,False,10,426,24362.5
3975.0,2975.0,825.0,925.0,False,10,429,26125.0
2637.5,1637.5,812.5,825.0,False,10,437,22162.5
12.5,-987.5,12.5,600.0,True,7,291,13425.0
-37.5,-1037.5,-37.5,750.0,True,5,205,7250.0
625.0,-375.0,312.5,700.0,False,10,431,18562.5
2237.5,1237.5,825.0,1025.0,False,10,427,16850.0
0.0,-1000.0,0.0,1250.0,True,9,375,18900.0
0.0,-1000.0,0.0,450.0,True,4,159,6787.5
450.0,-550.0,337.5,575.0,False,10,430,18725.0
1037.5,37.5,412.5,450.0,False,10,429,16200.0
0.0,-1000.0,0.0,412.5,True,7,293,8825.0
762.5,-237.5,325.0,725.0,False,10,428,20625.0
1900.0,900.0,300.0,475.0,False,10,435,14525.0
-25.0,-1025.0,-25.0,575.0,True,8,314,11800.0
-50.0,-1050.0,-50.0,1175.0,True,3,116,9350.0
662.5,-337.5,300.0,987.5,False,10,433,17350.0
1475.0,475.0,375.0,700.0,False,10,429,19525.0
-50.0,-1050.0,-50.0,575.0,True,9,347,11625.0
-112.5,-1112.5,-112.5,1025.0,True,8,304,13650.0
12.5,-987.5,12.5,525.0,True,8,331,9950.0
937.5,-62.5,437.5,600.0,False,10,437,13850.0
2512.5,1512.5,525.0,900.0,False,10,432,19050.0
12.5,-987.5,12.5,475.0,True,10,428,13125.0
3250.0,2250.0,725.0,500.0,False,10,433,18100.0
1312.5,312.5,937.5,625.0,False,10,429,16625.0
1125.0,125.0,1000.0,925.0,False,10,429,20837.5
-37.5,-1037.5,-37.5,587.5,True,4,170,7275.0
1412.5,412.5,800.0,750.0,False,10,431,19100.0
-25.0,-1025.0,-25.0,775.0,True,3,104,4100.0
3162.5,2162.5,612.5,700.0,False,10,432,28312.5
1125.0,125.0,562.5,450.0,False,10,426,16787.5
1437.5,437.5,112.5,562.5,False,10,428,16025.0
812.5,-187.5,675.0,550.0,False,10,438,13150.0
1200.0,200.0,612.5,575.0,False,10,436,16425.0
562.5,-437.5,487.5,650.0,False,10,436,14550.0
-112.5,-1112.5,-112.5,1450.0,True,9,380,17950.0
0.0,-1000.0,0.0,975.0,True,10,432,14725.0
-112.5,-1112.5,-112.5,1100.0,True,4,159,7537.5
0.0,-1000.0,0.0,987.5,True,6,260,9175.0
-50.0,-1050.0,-50.0,1100.0,True,1,35,3575.0
12.5,-987.5,12.5,812.5,True,3,112,4950.0
625.0,-375.0,437.5,575.0,False,10,432,15200.0
-37.5,-1037.5,-37.5,1400.0,True,10,433,19250.0
12.5,-987.5,12.5,825.0,True,8,332,14650.0
687.5,-312.5,687.5,775.0,False,10,433,15200.0
1650.0,650.0,75.0,550.0,False,10,432,19575.0
2875.0,1875.0,300.0,700.0,False,10,432,21125.0
1425.0,425.0,1000.0,1100.0,False,10,432,18425.0
3387.5,2387.5,750.0,575.0,False,10,431,19075.0
1337.5,337.5,925.0,525.0,False,10,436,17987.5
2200.0,1200.0,487.5,950.0,False,10,429,22225.0
2400.0,1400.0,775.0,700.0,False,10,436,18500.0
1475.0,475.0,387.5,362.5,False,10,427,14050.0
1625.0,625.0,837.5,550.0,False,10,433,16450.0
837.5,-162.5,212.5,600.0,False,10,439,21950.0
4950.0,3950.0,700.0,550.0,False,10,433,22225.0
1537.5,537.5,487.5,650.0,False,10,434,17775.0
1362.5,362.5,325.0,475.0,False,10,427,17537.5
2662.5,1662.5,400.0,600.0,False,10,426,18800.0
712.5,-287.5,62.5,800.0,False,10,433,16425.0
4525.0,3525.0,225.0,1000.0,False,10,429,28800.0
1100.0,100.0,350.0,2075.0,False,10,432,30750.0
600.0,-400.0,250.0,700.0,False,10,434,18900.0
12.5,-987.5,12.5,625.0,True,7,292,10125.0
-37.5,-1037.5,-37.5,600.0,True,4,145,8700.0
-275.0,-1275.0,-275.0,1512.5,True,5,172,10362.5
262.5,-737.5,137.5,950.0,False,10,432,21275.0
2250.0,1250.0,875.0,562.5,False,10,430,16725.0
425.0,-575.0,375.0,1075.0,False,10,431,20775.0
1687.5,687.5,787.5,450.0,False,10,428,16400.0
650.0,-350.0,537.5,900.0,False,10,428,23375.0
2125.0,1125.0,850.0,400.0,False,10,433,15975.0
12.5,-987.5,12.5,925.0,True,2,61,3175.0
1725.0,725.0,675.0,650.0,False,10,430,16825.0
12.5,-987.5,12.5,1125.0,True,6,222,13037.5
-112.5,-1112.5,-112.5,975.0,True,7,289,10425.0
2112.5,1112.5,550.0,750.0,False,10,432,17350.0
-12.5,-1012.5,-12.5,1100.0,True,7,254,15875.0
12.5,-987.5,12.5,725.0,True,8,314,12525.0
2725.0,1725.0,850.0,875.0,False,10,435,20100.0
-137.5,-1137.5,-137.5,1175.0,True,1,26,2125.0
3425.0,2425.0,512.5,650.0,False,10,429,20675.0
-12.5,-1012.5,-12.5,775.0,True,4,158,7450.0
-12.5,-1012.5,-12.5,2000.0,True,5,205,12100.0
2100.0,1100.0,1000.0,1025.0,False,10,434,22950.0
0.0,-1000.0,0.0,837.5,True,4,138,5075.0
1212.5,212.5,775.0,650.0,False,10,429,20725.0
12.5,-987.5,12.5,775.0,True,3,130,4225.0
12.5,-987.5,12.5,1050.0,True,4,173,7825.0
12.5,-987.5,12.5,825.0,True,5,200,7150.0
-75.0,-1075.0,-75.0,850.0,True,3,127,6787.5
1837.5,837.5,787.5,775.0,False,10,430,21025.0
337.5,-662.5,187.5,975.0,False,10,435,21100.0
12.5,-987.5,12.5,1150.0,True,8,323,15075.0
3550.0,2550.0,250.0,750.0,False,10,431,24250.0
0.0,-1000.0,0.0,1012.5,True,10,428,15000.0
-262.5,-1262.5,-262.5,1025.0,True,3,128,6500.0
1437.5,437.5,950.0,625.0,False,10,433,17750.0
2262.5,1262.5,837.5,900.0,False,10,433,19362.5
-125.0,-1125.0,-125.0,800.0,True,3,133,6550.0
12.5,-987.5,12.5,1012.5,True,4,135,6700.0
1650.0,650.0,700.0,400.0,False,10,431,15475.0
12.5,-987.5,12.5,750.0,True,8,313,14750.0
-87.5,-1087.5,-87.5,1187.5,True,6,258,10775.0
1250.0,250.0,500.0,500.0,False,10,433,15050.0
12.5,-987.5,12.5,900.0,True,6,251,11987.5
2012.5,1012.5,737.5,437.5,False,10,433,18087.5
12.5,-987.5,12.5,487.5,True,5,212,6425.0
325.0,-675.0,37.5,1250.0,False,10,431,21025.0
1287.5,287.5,500.0,1325.0,False,10,428,17675.0
2850.0,1850.0,300.0,975.0,False,10,425,22300.0
3212.5,2212.5,537.5,575.0,False,10,433,21275.0
2462.5,1462.5,975.0,825.0,False,10,434,17850.0
4187.5,3187.5,400.0,575.0,False,10,434,20812.5
-62.5,-1062.5,-62.5,700.0,True,6,261,8375.0
2037.5,1037.5,400.0,575.0,False,10,430,18662.5
787.5,-212.5,487.5,700.0,False,10,431,17750.0
225.0,-775.0,100.0,875.0,False,10,429,22662.5
-175.0,-1175.0,-175.0,1087.5,True,4,159,8812.5
-12.5,-1012.5,-12.5,637.5,True,6,231,9900.0
2300.0,1300.0,500.0,775.0,False,10,435,24400.0
1875.0,875.0,812.5,375.0,False,10,432,13875.0
2300.0,1300.0,875.0,575.0,False,10,435,17500.0
-75.0,-1075.0,-75.0,1250.0,True,1,38,3200.0
-112.5,-1112.5,-112.5,687.5,True,8,339,12125.0
12.5,-987.5,12.5,950.0,True,7,263,17850.0
2337.5,1337.5,825.0,562.5,False,10,433,18225.0
12.5,-987.5,12.5,875.0,True,7,271,14075.0
1612.5,612.5,525.0,500.0,False,10,431,19375.0
1537.5,537.5,812.5,875.0,False,10,430,20300.0
-62.5,-1062.5,-62.5,800.0,True,4,163,7450.0
-50.0,-1050.0,-50.0,725.0,True,9,357,17275.0
-12.5,-1012.5,-12.5,500.0,True,7,287,9425.0
-37.5,-1037.5,-37.5,787.5,True,3,126,6300.0
2825.0,1825.0,562.5,487.5,False,10,432,16475.0
-125.0,-1125.0,-125.0,600.0,True,2,74,3725.0
1500.0,500.0,350.0,512.5,False,10,426,16375.0
2987.5,1987.5,1000.0,625.0,False,10,429,17475.0
2400.0,1400.0,1000.0,525.0,False,10,425,15075.0
-25.0,-1025.0,-25.0,750.0,True,5,206,9787.5
12.5,-987.5,12.5,562.5,True,5,180,7975.0
2125.0,1125.0,637.5,475.0,False,10,430,15200.0
-137.5,-1137.5,-137.5,1200.0,True,2,63,3800.0
5212.5,4212.5,662.5,500.0,False,10,428,19550.0
850.0,-150.0,50.0,600.0,False,10,435,16875.0
1137.5,137.5,562.5,512.5,False,10,427,15850.0
1825.0,825.0,975.0,650.0,False,10,425,19400.0
787.5,-212.5,575.0,400.0,False,10,434,15725.0
562.5,-437.5,75.0,1600.0,False,10,432,19375.0
3312.5,2312.5,825.0,1000.0,False,10,426,20100.0
2275.0,1275.0,650.0,750.0,False,10,430,19100.0
-50.0,-1050.0,-50.0,850.0,True,5,205,7300.0
1250.0,250.0,500.0,1200.0,False,10,438,23450.0
0.0,-1000.0,0.0,1300.0,True,1,42,2925.0
3387.5,2387.5,912.5,400.0,False,10,427,18325.0
2575.0,1575.0,775.0,625.0,False,10,430,22325.0
825.0,-175.0,400.0,1450.0,False,10,432,21950.0
-87.5,-1087.5,-87.5,750.0,True,6,249,10975.0
312.5,-687.5,312.5,825.0,False,10,431,17575.0
1737.5,737.5,362.5,550.0,False,10,432,20875.0
2412.5,1412.5,762.5,650.0,False,10,432,19375.0
987.5,-12.5,425.0,487.5,False,10,429,15400.0
2162.5,1162.5,862.5,850.0,False,10,433,21337.5
1375.0,375.0,787.5,300.0,False,10,436,14750.0
0.0,-1000.0,0.0,862.5,True,9,366,21062.5
1350.0,350.0,600.0,575.0,False,10,437,17250.0
1350.0,350.0,287.5,500.0,False,10,434,16675.0
2450.0,1450.0,350.0,725.0,False,10,421,20300.0
-225.0,-1225.0,-225.0,1500.0,True,3,112,6425.0
0.0,-1000.0,0.0,637.5,True,7,265,10075.0
-62.5,-1062.5,-62.5,1375.0,True,10,414,19925.0
862.5,-137.5,25.0,900.0,False,10,433,20187.5
1325.0,325.0,1000.0,575.0,False,10,430,16862.5
237.5,-762.5,212.5,800.0,False,10,431,14175.0
0.0,-1000.0,0.0,875.0,True,3,116,5412.5
2000.0,1000.0,837.5,325.0,False,10,432,13987.5
3450.0,2450.0,812.5,1100.0,False,10,431,19750.0
1600.0,600.0,312.5,487.5,False,10,436,15500.0
1637.5,637.5,900.0,687.5,False,10,431,15475.0
1287.5,287.5,525.0,1325.0,False,10,437,22437.5
2487.5,1487.5,712.5,750.0,False,10,435,19925.0
1775.0,775.0,475.0,550.0,False,10,430,22100.0
1837.5,837.5,625.0,1100.0,False,10,429,23750.0
2062.5,1062.5,712.5,425.0,False,10,431,17150.0
3462.5,2462.5,787.5,600.0,False,10,435,21000.0
-87.5,-1087.5,-87.5,1475.0,False,10,429,16437.5
-50.0,-1050.0,-50.0,1050.0,True,1,35,2075.0
462.5,-537.5,362.5,500.0,False,10,431,14900.0
1712.5,712.5,962.5,800.0,False,10,430,16500.0
2250.0,1250.0,562.5,1125.0,False,10,427,26825.0
750.0,-250.0,287.5,975.0,False,10,429,17700.0
1362.5,362.5,762.5,450.0,False,10,439,15525.0
-100.0,-1100.0,-100.0,725.0,True,9,341,16750.0
1062.5,62.5,125.0,975.0,False,10,428,23200.0
1562.5,562.5,387.5,650.0,False,10,431,17975.0
0.0,-1000.0,0.0,625.0,True,4,135,7050.0
0.0,-1000.0,0.0,1400.0,True,7,276,15587.5
-175.0,-1175.0,-175.0,1100.0,True,9,370,16600.0
-25.0,-1025.0,-25.0,950.0,True,2,78,3375.0
3175.0,2175.0,875.0,450.0,False,10,431,15500.0
12.5,-987.5,12.5,1250.0,True,3,119,6800.0
537.5,-462.5,175.0,800.0,False,10,436,17062.5
3262.5,2262.5,975.0,650.0,False,10,428,21875.0
212.5,-787.5,137.5,587.5,False,10,435,15425.0
1837.5,837.5,962.5,450.0,False,10,422,17700.0
1250.0,250.0,200.0,950.0,False,10,432,19200.0
4250.0,3250.0,675.0,475.0,False,10,425,18325.0
3412.5,2412.5,950.0,575.0,False,10,431,18437.5
1162.5,162.5,437.5,400.0,False,10,433,16650.0
-50.0,-1050.0,-50.0,837.5,True,4,176,7675.0
0.0,-1000.0,0.0,1500.0,True,7,294,11075.0
-37.5,-1037.5,-37.5,700.0,True,8,339,13900.0
6487.5,5487.5,950.0,562.5,False,10,425,22962.5
1625.0,625.0,600.0,550.0,False,10,431,21100.0
2425.0,1425.0,875.0,500.0,False,10,428,17700.0
1800.0,800.0,387.5,300.0,False,10,426,14700.0
1987.5,987.5,487.5,600.0,False,10,436,17425.0
-162.5,-1162.5,-162.5,1025.0,True,8,339,15425.0
0.0,-1000.0,0.0,587.5,True,3,123,3550.0
